행정기관코드,기준연월,시도명,시군구명,읍면동명,0~9세_남자,0~9세_여자,10~19세_남자,10~19세_여자,20~29세_남자,20~29세_여자,30~39세_남자,30~39세_여자,40~49세_남자,40~49세_여자,50~59세_남자,50~59세_여자,60~69세_남자,60~69세_여자,70~79세_남자,70~79세_여자,80~89세_남자,80~89세_여자,90~99세_남자,90~99세_여자,100세 이상_남자,100세 이상_여자,총인구수,남자총합,여자총합
5111033000,2025-04-30,강원특별자치도,춘천시,신동면,33,32,76,68,108,63,95,68,137,107,251,197,350,309,182,166,82,166,14,31,0,0,2535,1328,1207
5111034000,2025-04-30,강원특별자치도,춘천시,남면,9,5,20,5,17,19,24,22,41,33,94,64,183,153,112,93,51,63,11,23,0,0,1042,562,480
5111035000,2025-04-30,강원특별자치도,춘천시,서면,27,33,72,45,104,76,100,101,153,102,308,246,575,486,328,304,149,260,21,84,1,1,3576,1838,1738
5111036000,2025-04-30,강원특별자치도,춘천시,사북면,17,23,54,49,71,38,48,49,74,70,167,166,371,352,233,189,92,175,12,40,1,1,2292,1140,1152
5111038000,2025-04-30,강원특별자치도,춘천시,북산면,6,4,10,5,11,9,23,5,25,12,88,58,202,136,114,97,50,66,6,9,0,0,936,535,401
5111039000,2025-04-30,강원특별자치도,춘천시,동내면,711,637,988,902,1199,1026,1459,1282,1485,1597,1771,1739,1504,1457,653,764,307,487,30,120,0,1,20119,10107,10012
5111040000,2025-04-30,강원특별자치도,춘천시,남산면,31,26,66,46,91,78,104,77,173,116,291,239,494,411,314,294,124,192,12,46,0,1,3226,1700,1526
5111052000,2025-04-30,강원특별자치도,춘천시,교동,48,36,87,87,671,576,226,159,173,145,270,176,275,271,179,217,82,140,11,30,0,0,3859,2022,1837
5111053000,2025-04-30,강원특별자치도,춘천시,조운동,33,35,52,48,154,149,151,130,143,115,233,169,230,249,145,179,69,155,5,33,0,1,2478,1215,1263
5111054500,2025-04-30,강원특별자치도,춘천시,약사명동,277,251,233,217,242,226,446,473,441,410,379,351,322,381,179,243,99,175,7,35,0,0,5387,2625,2762
5111057000,2025-04-30,강원특별자치도,춘천시,근화동,410,414,404,334,499,480,870,777,613,578,655,560,635,613,251,383,153,313,18,46,1,0,9007,4509,4498
5111058000,2025-04-30,강원특별자치도,춘천시,소양동,258,289,401,353,516,500,598,515,607,565,664,753,671,729,316,429,175,294,18,51,0,0,8702,4224,4478
5111060000,2025-04-30,강원특별자치도,춘천시,후평1동,192,162,359,342,894,824,766,567,620,601,898,849,968,1001,532,667,272,471,20,75,0,1,11081,5521,5560
5111061000,2025-04-30,강원특별자치도,춘천시,후평2동,472,467,688,657,934,890,976,967,938,1012,1020,1178,849,1035,401,558,241,415,25,84,0,2,13809,6544,7265
5111061100,2025-04-30,강원특별자치도,춘천시,후평3동,618,613,884,875,1112,1080,1256,1152,1285,1391,1528,1695,1390,1661,744,931,338,674,26,121,1,1,19376,9182,10194
5111062000,2025-04-30,강원특별자치도,춘천시,효자1동,101,107,174,161,226,201,215,181,268,268,364,331,359,350,148,219,113,171,16,28,0,0,4001,1984,2017
5111063000,2025-04-30,강원특별자치도,춘천시,효자2동,131,142,314,324,2338,1532,740,485,664,532,909,707,861,860,476,626,298,513,25,76,1,0,12554,6757,5797
5111064000,2025-04-30,강원특별자치도,춘천시,효자3동,48,51,110,108,590,572,330,232,216,183,309,252,312,356,183,219,122,170,5,22,0,0,4390,2225,2165
5111065000,2025-04-30,강원특별자치도,춘천시,석사동,826,770,1807,1747,2574,2236,1881,1651,2183,2311,2971,3126,2325,2435,1065,1304,511,902,72,161,0,2,32860,16215,16645
5111066000,2025-04-30,강원특별자치도,춘천시,퇴계동,1622,1595,2557,2521,2822,2594,2776,2731,3290,3824,3832,4218,3088,3552,1375,1738,666,1124,77,218,0,3,46223,22105,24118
5111067500,2025-04-30,강원특별자치도,춘천시,강남동,1057,1048,1148,1068,1391,1316,1678,1759,1939,1969,2036,2232,1739,2077,929,1037,372,535,41,97,1,4,25473,12331,13142
5111070500,2025-04-30,강원특별자치도,춘천시,신사우동,1301,1231,1302,1159,1429,1132,1979,1913,1871,1829,1864,1879,1669,1820,848,999,387,697,39,124,2,2,25476,12691,12785
5113025000,2025-04-30,강원특별자치도,원주시,문막읍,389,368,718,667,910,750,907,692,1228,1142,1773,1557,1629,1591,812,872,375,624,30,130,1,1,17166,8772,8394
5113031000,2025-04-30,강원특별자치도,원주시,소초면,117,107,175,165,524,277,415,278,371,281,705,690,1168,985,524,511,246,343,27,100,1,0,8010,4273,3737
5113032000,2025-04-30,강원특별자치도,원주시,호저면,36,37,64,46,139,66,113,87,142,105,306,250,504,416,284,276,137,231,20,55,0,0,3314,1745,1569
5113033000,2025-04-30,강원특별자치도,원주시,지정면,2363,2420,1790,1837,1154,1171,3359,3496,3469,3353,1812,1957,1449,1548,560,551,180,323,21,81,0,0,32894,16157,16737
5113035000,2025-04-30,강원특별자치도,원주시,부론면,12,13,35,46,71,48,46,38,67,40,173,120,357,320,226,201,113,170,8,42,0,1,2147,1108,1039
5113036000,2025-04-30,강원특별자치도,원주시,귀래면,15,15,40,24,38,43,47,28,77,53,171,160,381,304,201,192,86,143,8,38,0,1,2065,1064,1001
5113037000,2025-04-30,강원특별자치도,원주시,흥업면,198,169,333,341,900,624,456,374,599,498,846,755,1025,907,457,423,195,329,15,72,0,0,9516,5024,4492
5113038000,2025-04-30,강원특별자치도,원주시,판부면,139,150,279,265,477,331,479,374,490,432,719,621,700,601,298,266,109,167,7,50,1,0,6955,3698,3257
5113039000,2025-04-30,강원특별자치도,원주시,신림면,21,25,61,44,86,60,86,60,141,105,316,270,631,544,337,307,145,225,16,45,1,0,3526,1841,1685
5113051500,2025-04-30,강원특별자치도,원주시,중앙동,22,5,36,27,57,46,69,51,107,90,250,147,349,263,146,178,93,188,10,48,0,0,2182,1139,1043
5113052000,2025-04-30,강원특별자치도,원주시,원인동,60,50,126,98,237,205,209,205,220,204,319,342,347,428,175,236,80,186,8,38,0,0,3773,1781,1992
5113053000,2025-04-30,강원특별자치도,원주시,개운동,218,214,562,485,675,558,586,539,673,743,1045,1168,1081,1185,555,714,291,476,27,100,0,1,11896,5713,6183
5113054100,2025-04-30,강원특별자치도,원주시,명륜1동,127,110,285,315,415,390,378,332,419,434,649,749,778,836,374,499,191,319,19,68,0,0,7687,3635,4052
5113054200,2025-04-30,강원특별자치도,원주시,명륜2동,513,545,865,868,1093,992,1191,1108,1180,1264,1629,1746,1458,1535,657,781,255,488,28,95,0,0,18291,8869,9422
5113055000,2025-04-30,강원특별자치도,원주시,단구동,1175,1143,2262,2088,2917,2560,2780,2412,3118,3395,3902,4237,2748,3013,1092,1454,455,926,48,169,1,1,41896,20498,21398
5113056000,2025-04-30,강원특별자치도,원주시,일산동,136,142,276,204,613,811,569,474,405,362,607,643,644,766,379,495,199,319,23,62,0,2,8131,3851,4280
5113057500,2025-04-30,강원특별자치도,원주시,학성동,39,53,118,97,228,170,164,135,246,192,400,372,452,506,244,321,128,239,11,58,0,0,4173,2030,2143
5113059000,2025-04-30,강원특별자치도,원주시,단계동,913,841,1034,1017,1689,1526,2221,1952,1799,1917,2153,2579,2199,2543,859,991,322,555,36,105,1,1,27253,13226,14027
5113060000,2025-04-30,강원특별자치도,원주시,우산동,362,298,611,541,1121,747,767,613,1002,887,1214,1060,1126,1004,485,557,215,313,24,62,1,2,13012,6928,6084
5113061000,2025-04-30,강원특별자치도,원주시,태장1동,475,407,596,556,680,652,814,809,914,883,1119,1089,1012,972,478,581,198,327,12,46,0,0,12620,6298,6322
5113062000,2025-04-30,강원특별자치도,원주시,태장2동,658,572,1155,1108,1331,1100,1471,1251,1742,1732,2349,2279,2146,2177,907,1110,362,708,48,133,0,0,24339,12169,12170
5113063500,2025-04-30,강원특별자치도,원주시,봉산동,91,90,256,202,345,261,312,230,370,327,687,649,817,858,415,537,221,413,22,101,0,0,7204,3536,3668
5113065000,2025-04-30,강원특별자치도,원주시,행구동,259,260,433,444,501,394,415,406,596,641,831,889,774,742,310,330,152,234,16,46,0,0,8673,4287,4386
5113066000,2025-04-30,강원특별자치도,원주시,무실동,1466,1402,2491,2155,2265,2041,2522,2343,2949,3455,2932,3179,2073,2352,828,1009,300,522,19,112,0,3,36418,17845,18573
5113067500,2025-04-30,강원특별자치도,원주시,반곡관설동,2546,2438,3005,3088,2592,2691,3650,4128,4396,4806,4153,4108,2295,2371,851,866,333,503,36,123,0,0,48979,23857,25122
5115025000,2025-04-30,강원특별자치도,강릉시,주문진읍,290,221,468,358,573,447,625,493,907,792,1399,1269,1695,1816,1136,1424,460,905,47,162,0,2,15489,7600,7889
5115031000,2025-04-30,강원특별자치도,강릉시,성산면,52,48,99,73,110,80,117,80,160,129,340,304,446,423,272,261,131,189,12,62,0,3,3391,1739,1652
5115032000,2025-04-30,강원특별자치도,강릉시,왕산면,12,7,16,11,27,19,46,26,54,23,128,111,267,224,167,164,73,87,7,12,0,1,1482,797,685
5115033000,2025-04-30,강원특별자치도,강릉시,구정면,70,66,146,122,153,111,116,112,239,196,387,329,533,508,285,276,132,214,20,68,0,0,4083,2081,2002
5115034000,2025-04-30,강원특별자치도,강릉시,강동면,34,26,68,57,160,92,142,77,190,110,400,238,523,443,298,360,156,286,16,64,0,0,3740,1987,1753
5115035000,2025-04-30,강원특별자치도,강릉시,옥계면,32,30,67,54,109,74,114,57,147,107,339,237,473,432,284,286,107,254,14,50,0,1,3268,1686,1582
5115036000,2025-04-30,강원특별자치도,강릉시,사천면,87,64,134,125,227,174,231,195,332,315,504,449,678,658,321,340,167,230,10,50,0,0,5291,2691,2600
5115037000,2025-04-30,강원특별자치도,강릉시,연곡면,98,108,204,195,226,184,262,201,394,391,584,524,731,764,482,481,187,285,22,54,0,0,6377,3190,3187
5115051000,2025-04-30,강원특별자치도,강릉시,홍제동,464,468,627,599,686,677,872,813,1002,1081,1209,1241,1053,1125,548,692,246,423,29,100,0,1,13956,6736,7220
5115052000,2025-04-30,강원특별자치도,강릉시,중앙동,34,48,111,110,207,228,222,128,232,201,357,313,377,430,291,401,140,267,16,47,0,1,4161,1987,2174
5115054000,2025-04-30,강원특별자치도,강릉시,옥천동,29,23,59,56,127,107,126,84,187,144,309,236,306,308,227,286,117,195,14,22,0,0,2962,1501,1461
5115055000,2025-04-30,강원특별자치도,강릉시,교1동,921,869,1528,1420,1942,1542,1484,1400,1965,2222,2494,2549,1734,1930,898,1211,442,730,53,140,1,3,27478,13462,14016
5115056000,2025-04-30,강원특별자치도,강릉시,교2동,275,240,354,367,458,410,507,462,586,608,759,748,705,757,421,484,208,280,16,58,1,1,8705,4290,4415
5115057100,2025-04-30,강원특별자치도,강릉시,포남1동,164,153,343,294,534,500,610,505,668,579,909,920,993,1155,583,771,260,421,29,56,0,1,10448,5093,5355
5115057200,2025-04-30,강원특별자치도,강릉시,포남2동,185,174,407,359,609,527,637,480,756,653,1049,971,1108,1338,622,761,244,416,17,88,0,3,11404,5634,5770
5115058000,2025-04-30,강원특별자치도,강릉시,초당동,109,89,157,161,228,181,241,192,262,270,351,416,397,445,205,228,77,161,6,32,0,0,4208,2033,2175
5115059000,2025-04-30,강원특별자치도,강릉시,송정동,332,333,402,414,454,425,541,521,656,728,748,853,721,859,359,438,150,204,16,51,0,1,9206,4379,4827
5115060000,2025-04-30,강원특별자치도,강릉시,내곡동,673,627,888,768,1262,943,1211,1078,1499,1411,1523,1516,1234,1357,651,737,247,404,25,92,0,1,18147,9213,8934
5115061500,2025-04-30,강원특별자치도,강릉시,강남동,300,266,617,506,934,645,743,596,963,852,1517,1342,1512,1584,904,1191,489,856,51,166,1,2,16037,8031,8006
5115064500,2025-04-30,강원특별자치도,강릉시,성덕동,848,778,1476,1289,1554,1349,1442,1322,1892,2012,2419,2483,1776,2038,891,1107,348,728,42,157,0,0,25951,12688,13263
5115066500,2025-04-30,강원특별자치도,강릉시,경포동,453,434,615,581,890,659,696,608,915,964,942,897,768,731,348,356,152,211,14,46,0,0,11280,5793,5487
5117051000,2025-04-30,강원특별자치도,동해시,천곡동,930,880,1504,1445,1505,1250,1628,1324,2131,2201,2496,2598,2293,2645,1257,1394,410,623,30,138,1,1,28684,14185,14499
5117052000,2025-04-30,강원특별자치도,동해시,송정동,31,44,83,77,310,95,163,88,184,138,322,247,398,335,242,254,122,183,14,47,0,1,3378,1869,1509
5117053000,2025-04-30,강원특별자치도,동해시,북삼동,694,663,1334,1139,1372,949,1270,1003,1694,1756,2280,2050,1458,1432,669,799,295,431,23,77,0,1,21389,11089,10300
5117054000,2025-04-30,강원특별자치도,동해시,부곡동,49,57,142,140,181,134,142,102,255,238,465,394,476,542,329,427,156,246,12,30,0,0,4517,2207,2310
5117055000,2025-04-30,강원특별자치도,동해시,동호동,86,92,193,185,183,145,191,165,331,260,484,378,459,490,298,366,134,206,10,26,0,1,4683,2369,2314
5117057000,2025-04-30,강원특별자치도,동해시,발한동,39,29,54,55,119,73,97,61,160,91,286,186,348,350,259,324,146,251,7,35,0,0,2970,1515,1455
5117059000,2025-04-30,강원특별자치도,동해시,묵호동,35,16,62,51,83,59,75,44,163,129,264,183,298,301,235,314,117,225,8,22,0,0,2684,1340,1344
5117060000,2025-04-30,강원특별자치도,동해시,북평동,571,525,603,601,628,437,758,679,1067,957,1222,1129,1049,1023,535,560,225,392,19,87,0,1,13068,6677,6391
5117063000,2025-04-30,강원특별자치도,동해시,망상동,41,57,83,74,111,68,117,80,169,142,333,228,349,370,260,259,134,242,14,43,0,0,3174,1611,1563
5117065000,2025-04-30,강원특별자치도,동해시,삼화동,18,19,61,49,93,52,77,40,129,77,279,197,327,281,182,231,99,181,7,40,0,1,2440,1272,1168
5119051500,2025-04-30,강원특별자치도,태백시,황지동,295,255,361,356,381,240,470,402,600,564,671,600,586,669,333,454,115,217,5,36,0,0,7610,3817,3793
5119052500,2025-04-30,강원특별자치도,태백시,황연동,39,40,128,107,137,76,117,79,215,170,379,291,479,456,289,361,105,189,8,27,0,1,3693,1896,1797
5119053500,2025-04-30,강원특별자치도,태백시,삼수동,106,79,208,184,171,107,148,119,361,305,530,351,473,497,338,458,131,267,5,32,0,0,4870,2471,2399
5119054000,2025-04-30,강원특별자치도,태백시,상장동,301,271,695,646,568,453,474,410,937,958,1200,1049,912,862,458,586,189,316,12,45,0,1,11343,5746,5597
5119058500,2025-04-30,강원특별자치도,태백시,문곡소도동,29,38,79,108,118,90,107,79,191,160,313,272,425,420,270,292,87,154,4,28,0,0,3264,1623,1641
5119059500,2025-04-30,강원특별자치도,태백시,장성동,56,60,73,78,112,93,107,68,144,130,295,239,397,367,209,265,101,205,9,36,0,0,3044,1503,1541
5119060500,2025-04-30,강원특별자치도,태백시,구문소동,6,7,127,52,57,30,47,29,101,61,172,144,279,253,196,251,94,171,7,25,0,0,2109,1086,1023
5119061500,2025-04-30,강원특별자치도,태백시,철암동,9,10,28,29,59,35,55,27,78,63,170,117,229,181,167,199,93,127,6,19,0,0,1701,894,807
5121051000,2025-04-30,강원특별자치도,속초시,영랑동,82,64,102,98,186,115,249,168,260,216,449,356,514,516,285,337,112,176,15,37,0,0,4337,2254,2083
5121052000,2025-04-30,강원특별자치도,속초시,동명동,187,190,239,214,216,178,307,299,408,380,429,455,463,460,250,297,92,152,9,38,0,1,5264,2600,2664
5121054000,2025-04-30,강원특별자치도,속초시,금호동,106,89,163,143,253,172,251,192,310,270,484,492,598,681,351,417,147,256,15,56,0,7,5453,2678,2775
5121056000,2025-04-30,강원특별자치도,속초시,교동,166,158,361,335,464,374,511,371,542,530,784,788,818,939,441,578,178,307,17,66,0,0,8728,4282,4446
5121057000,2025-04-30,강원특별자치도,속초시,노학동,474,497,932,885,1047,826,1144,850,1356,1346,1941,1996,1880,1904,868,1028,354,655,42,125,0,3,20153,10038,10115
5121058000,2025-04-30,강원특별자치도,속초시,조양동,1118,1075,1352,1426,1573,1260,1941,1757,2172,2321,2467,2781,1998,2389,954,1139,341,646,35,99,0,1,28845,13951,14894
5121059000,2025-04-30,강원특별자치도,속초시,청호동,129,98,109,121,221,181,252,215,368,287,400,366,479,475,246,313,108,189,9,43,0,0,4609,2321,2288
5121060000,2025-04-30,강원특별자치도,속초시,대포동,26,34,62,41,92,61,122,76,150,98,265,236,420,368,230,291,110,145,11,29,0,0,2867,1488,1379
5123025000,2025-04-30,강원특별자치도,삼척시,도계읍,89,68,456,461,910,754,175,156,386,308,751,570,996,885,546,643,237,493,23,77,1,0,8985,4570,4415
5123025300,2025-04-30,강원특별자치도,삼척시,원덕읍,26,31,54,44,101,45,115,52,181,97,348,207,436,360,241,279,115,257,15,57,0,1,3062,1632,1430
5123025400,2025-04-30,강원특별자치도,삼척시,원덕읍임원출장소,16,18,23,15,41,31,44,22,69,43,180,105,171,189,122,164,64,121,8,27,0,0,1473,738,735
5123031000,2025-04-30,강원특별자치도,삼척시,근덕면,34,24,58,52,136,85,136,71,197,122,526,329,670,593,390,410,211,439,26,107,0,2,4618,2384,2234
5123032000,2025-04-30,강원특별자치도,삼척시,하장면,7,1,20,10,26,20,17,13,61,27,135,88,210,183,125,104,43,70,4,15,0,0,1179,648,531
5123033000,2025-04-30,강원특별자치도,삼척시,노곡면,1,4,4,5,14,2,8,8,23,8,87,31,131,96,74,63,25,61,9,17,0,0,671,376,295
5123034000,2025-04-30,강원특별자치도,삼척시,미로면,7,12,27,13,42,20,30,26,83,44,190,119,259,220,178,156,76,148,14,45,0,0,1709,906,803
5123035000,2025-04-30,강원특별자치도,삼척시,가곡면,9,6,16,11,9,9,7,11,25,19,71,43,105,87,71,73,26,51,4,15,0,1,669,343,326
5123036000,2025-04-30,강원특별자치도,삼척시,신기면,3,5,2,4,13,6,12,12,34,11,81,50,102,80,69,55,27,52,6,8,0,0,632,349,283
5123051000,2025-04-30,강원특별자치도,삼척시,남양동,77,82,192,182,280,210,250,200,365,288,583,545,698,783,517,613,228,363,21,69,0,0,6546,3211,3335
5123053000,2025-04-30,강원특별자치도,삼척시,교동,669,661,872,810,1120,730,963,884,1207,1226,1383,1334,935,953,423,440,156,260,21,52,0,0,15099,7749,7350
5123054000,2025-04-30,강원특별자치도,삼척시,정라동,368,330,416,401,547,410,538,495,707,668,980,762,757,767,402,482,156,336,20,66,0,0,9608,4891,4717
5123057000,2025-04-30,강원특별자치도,삼척시,성내동,158,148,328,309,369,277,263,251,457,457,648,541,693,770,414,487,195,343,21,88,0,2,7219,3546,3673
5172025000,2025-04-30,강원특별자치도,홍천군,홍천읍,1097,1031,1585,1514,1939,1445,2034,1664,2287,2262,2980,2818,2977,2943,1389,1624,619,1054,61,230,2,3,33558,16970,16588
5172031000,2025-04-30,강원특별자치도,홍천군,화촌면,27,31,65,44,161,73,142,66,156,103,376,233,688,629,458,400,166,251,16,85,1,1,4172,2256,1916
5172032000,2025-04-30,강원특별자치도,홍천군,두촌면,19,14,28,41,55,47,51,42,79,55,202,164,406,368,230,225,105,181,13,50,1,0,2376,1189,1187
5172033000,2025-04-30,강원특별자치도,홍천군,내촌면,17,14,37,39,47,30,47,38,80,49,206,162,453,397,249,207,106,170,8,38,0,0,2394,1250,1144
5172034000,2025-04-30,강원특별자치도,홍천군,서석면,51,41,77,79,117,71,107,76,132,138,318,296,614,508,324,283,119,211,6,50,0,0,3618,1865,1753
5172035200,2025-04-30,강원특별자치도,홍천군,영귀미면,49,36,82,65,82,67,104,73,158,134,377,297,656,615,415,356,147,243,16,58,0,0,4030,2086,1944
5172036000,2025-04-30,강원특별자치도,홍천군,남면,129,122,115,161,352,168,287,178,225,169,420,344,774,697,451,350,182,305,21,70,0,2,5522,2956,2566
5172037000,2025-04-30,강원특별자치도,홍천군,서면,38,43,57,55,92,69,145,89,179,132,337,260,670,545,333,326,140,227,13,50,0,0,3800,2004,1796
5172038000,2025-04-30,강원특별자치도,홍천군,북방면,32,46,95,93,113,82,111,87,190,130,369,303,647,535,373,293,169,270,16,60,0,2,4016,2115,1901
5172039000,2025-04-30,강원특별자치도,홍천군,내면,34,42,62,61,67,35,65,48,123,88,286,239,531,448,278,223,106,134,8,30,0,1,2909,1560,1349
5173025000,2025-04-30,강원특별자치도,횡성군,횡성읍,609,564,989,906,1050,853,948,842,1362,1265,1915,1722,1979,1916,1014,1134,492,807,41,166,0,6,20580,10399,10181
5173031000,2025-04-30,강원특별자치도,횡성군,우천면,45,38,100,89,177,98,121,92,173,122,390,366,695,614,414,323,164,256,19,52,0,0,4348,2298,2050
5173032000,2025-04-30,강원특별자치도,횡성군,안흥면,32,20,300,273,55,46,59,51,74,73,207,166,507,461,262,223,110,170,8,51,0,0,3148,1614,1534
5173033000,2025-04-30,강원특별자치도,횡성군,둔내면,98,92,171,151,184,118,207,114,321,236,566,494,873,807,479,432,199,289,9,65,0,0,5905,3107,2798
5173034000,2025-04-30,강원특별자치도,횡성군,갑천면,15,14,24,29,52,53,38,46,96,53,219,189,465,407,258,196,108,153,9,34,0,1,2459,1284,1175
5173035000,2025-04-30,강원특별자치도,횡성군,청일면,10,15,35,30,33,23,52,35,71,53,205,177,452,395,263,217,92,168,7,47,0,0,2380,1220,1160
